Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Saudi Arabia,SAU,82.9562773406163,83.129128630626,83.300690534822,83.4708425884849,83.6394643268678,83.8064352851942,83.9716349986538,84.1349430023993,84.2962388315415,84.4554020211443
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Senegal,SEN,46.2747669629858,47.0553579909929,47.9338349639053,48.9001692274485,49.9443321273477,51.0562950093282,52.2260292191155,53.4435061024348,54.6992276190794,55.2368169057304
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Serbia,SRB,60.1388092041016,60.3853870034026,60.621208190918,60.8433609008789,61.0492248535156,61.223201751709,61.363899230957,61.9013813540396,62.1434649229738,62.3830029804177
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Seychelles,SYC,43.094803568632,43.2815632531296,43.4968644410824,43.7386669014459,44.0049304031754,44.2936147152263,44.6026796065539,44.9108209981157,45.0971081321658,45.2898622460415
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sierra Leone,SLE,40.7669565187099,41.229411538771,41.7106682105058,42.2011025267803,42.7018444914441,43.2129659123546,43.7345385973699,44.2666343543487,44.809324991151,45.3626823156371
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Singapore,SGP,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sint Maarten (Dutch part),SXM,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Slovak Republic,SVK,53.8700628001622,53.7399327086517,53.6126018237016,53.4881496935559,53.3666558664583,53.2481998906526,53.1901479870605,53.1902831072528,53.190805019646,53.1919702985684
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Slovenia,SVN,53.6612160294144,53.647274017334,55.2451133728027,55.1913430955675,55.4523277282715,55.384391784668,55.3046289429588,55.3377817873563,55.5378927789875,55.7577708405917
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Small states,SST,50.4432480596759,50.5823717773529,50.740519957361,50.8834075568435,51.0510007537325,51.2091700462085,51.340072776001,51.5222800598785,51.7493987022104,51.9275948240724
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Solomon Islands,SLB,23.6630502067213,24.5047424399707,25.3830535769599,26.2946826684302,27.275106750276,28.0327555150022,28.6889396820578,29.3511689856806,30.0088821088389,30.6617188562194
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Somalia, Fed. Rep.",SOM,43.8618107408479,45.942842729174,48.3639630032265,50.9506215336872,51.6421170703225,52.286318011754,52.9060649733324,53.5010115886789,54.0714435506882,54.6176465524521
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,63.2096349937231,63.2750973439347,63.3311078299936,63.3771545246841,63.4127255007908,63.4373088310982,63.4503925883909,63.4766699210327,63.5823705163545,63.6917984858172
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Asia,SAS,32.6380348100917,32.9532139923473,33.2643876230047,33.5735795082406,33.8860664509609,34.2000653894608,34.5086968655354,34.8137520955194,35.137165500664,35.462858724308
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Asia (IDA & IBRD),TSA,32.6380348100917,32.9532139923473,33.2643876230047,33.5735795082406,33.886066450961,34.2000653894608,34.5086968655354,34.8137520955194,35.137165500664,35.462858724308
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Sudan,SSD,18.8092619601773,19.0769476614377,19.3489927232944,19.6254143932663,19.9062299188719,20.1914565476286,20.4811115270532,20.7752121046616,21.0737755279692,21.3768190444906
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Spain,ESP,79.2454892743023,79.3615955277997,79.4663233085683,79.5580057813361,79.6349761108307,79.6955674617799,79.7846242983598,79.9548794567814,80.128491001856,80.315199821207
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sri Lanka,LKA,18.796256612131,18.9747679368162,19.1507693078088,19.3241083384127,19.4946326418437,19.6621898312161,19.8266275195269,19.9877933196367,20.1455348442463,20.2996997058686
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Kitts and Nevis,KNA,31.2513929695583,31.2806171906169,31.3169642505921,31.3607229995076,31.4121818392285,31.4716289738952,31.5393525093972,31.6156404983167,31.7007809622822,31.795061903951
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Lucia,LCA,20.0204288176073,20.8164880000551,21.783720356472,22.9261241055144,24.2476974658382,25.7524386560998,27.4443458949551,29.097678526676,29.0976313248036,29.0973354237452
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Martin (French part),MAF,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Vincent and the Grenadines,VCT,46.6845638727475,46.8116589511271,46.9392900518098,47.0674689446123,47.1962073993512,47.3255171858432,47.4554100739049,47.585897833353,47.7169922340041,47.8487050456749
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,39.8380248903706,40.3034255262744,40.7747131803846,41.2564673570093,41.7069096868529,42.1668389897844,42.6486975646522,43.1554770877868,43.6392284682928,44.1492227579695
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa (excluding high income),SSA,42.1360824764831,42.6074748735195,43.0855102373035,43.5691538594283,44.0201520559233,44.4929916543243,44.978597249643,45.4749158289618,45.980688615295,46.4882760931144
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,39.8380248903706,40.3034255262744,40.7747131803846,41.2564673570093,41.7069096868529,42.1668389897844,42.6486975646522,43.1554770877868,43.6392284682928,44.1492227579696
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sudan,SDN,34.0914394628597,34.1881958841213,34.2872225663509,34.382054222005,34.4727685824236,34.5594433789246,34.6421563427994,34.7209852053086,34.7960076976764,34.8673015510839
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Suriname,SUR,66.1828815074718,66.1426466980469,66.1046467051207,66.0693060442846,66.0370492311305,66.00830078125,65.9853973388672,65.8985443115234,65.7562408447266,65.7641857200885
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sweden,SWE,86.6158654081858,87,87.237373786911,87.4737430925296,87.7088420242759,87.9424046895699,88.1741651958315,88.4038576504809,88.631216160938,88.8559748346228
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Switzerland,CHE,75.6044960143169,76.6726675773771,77.9126273688843,79.2922201625844,80.7792907322229,82.3416838515457,84.2006477608879,84.9206266284521,85.1854212679815,85.4615370020764
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Syrian Arab Republic,SYR,75.7529067188542,75.15400963398,74.5395596323392,74.0612602381775,73.8248788261986,73.4125031102512,73.0125007629395,72.6124992370605,72.1673803143204,72.0761345758254
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tajikistan,TJK,26.478832244873,26.3718509674072,26.2731513977051,26.2338752746582,26.1300735473633,26.1925442328719,26.1991525151375,26.1957126615618,26.1890127571429,26.1788063651548
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tanzania,TZA,31.2061566592472,31.7577303242916,32.2987013317296,32.8287423010834,33.3475258518752,33.8547246036273,34.3500111758619,34.8234736377147,35.4748019434954,36.1684458862992
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Thailand,THA,46.9521043776171,47.8801095551247,49.2311973571777,54.5843734741211,55.9266166687012,57.2358779907227,58.5087776184082,59.742374420166,60.9341926574707,61.8689338391321
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Timor-Leste,TLS,29.5043315008419,29.4462907628171,29.3600996787092,29.248617510057,29.1148755245217,28.9619049897647,28.7927371734472,28.5857292288968,28.595471832952,28.6641074179574
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Togo,TGO,39.7162551272934,40.1485878279739,40.5809463430719,41.013328267781,41.445731197295,41.8781527268075,42.3105904515122,42.7332327975627,43.2496853032436,43.8148491605996
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tonga,TON,23.2434422818439,23.1277038505921,22.9711300654966,22.7017138925547,22.3288155626206,21.8766206823411,21.258003897665,21.147219451842,21.147944541337,21.1505271125521
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Trinidad and Tobago,TTO,53.926665238022,53.9277523084951,53.9293186833833,53.9314518934907,53.9342394732739,53.9377689584806,53.9421278853848,53.9474037904998,53.9536842104572,53.961056681951
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tunisia,TUN,67.8807907104492,68.0623356528248,68.2877807617188,68.5485240272509,68.8206382576031,69.1043166438476,69.3997523770568,69.707138648303,70.0266686486584,70.3585355691955
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turkiye,TUR,87.2167107972537,88.1020958581776,88.0320472717286,88.1655749576173,88.6618152857124,88.9303114965222,89.1762048153239,89.0381164550781,89.0218446796121,89.3443122873887
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turkmenistan,TKM,47.0100189007695,47.0227025249994,47.0334857399476,47.0423948717765,47.0494562466485,47.0546961907259,47.0581410301711,47.0592103414926,47.0678875054171,47.0875253910294
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turks and Caicos Islands,TCA,91.8737937193851,92.1466904484552,92.4155868799755,92.6802596594323,92.9404854322845,93.1960408439605,93.4467025398547,93.6922471653237,93.9324513656818,94.1670917861964
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tuvalu,TUV,58.9148502652344,59.4744768348285,59.9531274910912,60.5596409590777,61.2406529218636,61.9212610534937,62.6098296425994,63.3065768081154,64.0117206689787,64.7254793441291
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Uganda,UGA,24.9777856560427,25.6953567134098,26.4139260579546,27.1280475018884,27.8369781799403,28.5399752271502,29.2362957789022,29.9251969709665,30.6059359395495,31.2777698213557
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Ukraine,UKR,69.1587317201337,69.2102241609089,69.2633108489282,69.3157992777909,69.3527648708735,69.3839100516745,69.4027032653896,69.42345912103,69.4754455027606,69.5315643200148
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United Arab Emirates,ARE,84.3284383471193,84.5093991669984,84.686675718659,84.8601805824625,85.0298263388195,85.1955255681984,85.3571908511355,85.5147347682487,85.6680699002526,85.8171088279791
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United Kingdom,GBR,81.8243772295647,82.0229991698295,82.23065673273,82.4465657551295,82.6699420738913,82.9000015258789,82.9886431523641,83.0753982997505,83.1601932891335,83.2429544416085
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United States,USA,80.5707989535091,80.4976645324131,80.4018678392891,80.2804567987377,80.1304793353594,79.997451762548,80.0074765140272,80.0324978239707,80.071561119178,80.1247798047184
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Upper middle income,UMC,63.3807361013245,64.3735966748927,65.2912688979067,66.2431243372703,67.078944918763,67.6849904001413,68.4877996140333,68.9205465422319,69.2696280991238,69.6504814791859
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Uruguay,URY,95.0800002298303,95.1585424955685,95.2288235732042,95.2942581176758,95.3479309082031,95.3997650146484,95.4497146606445,95.4977416992188,95.5439605712891,95.5981951588181
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Uzbekistan,UZB,50.6597328186035,50.6572189331055,50.6787376403809,50.5814971923828,50.5920104980469,50.7670402526855,50.9269905090332,50.9847412109375,50.9964841114568,50.9986686706543
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Vanuatu,VUT,24.8626945764242,24.8654875642873,24.7644441456437,24.2729727045038,23.5024668917075,22.4186852094794,22.2501822422475,22.2541249733107,22.2651966823901,22.2866933360645
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Venezuela, RB",VEN,88.9539804079292,88.9914428378712,89.0287726100378,89.0659636921159,89.1030100517924,89.1399056567545,89.1766444746891,89.2132204732836,89.249627620225,89.285859883201
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Viet Nam,VNM,32.3810945365679,32.8476189285136,33.3625963003742,33.9410227821412,34.6239134999511,35.5706676299742,36.6540656426603,37.5478515625,38.1298904418945,38.4900703430176
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Virgin Islands (U.S.),VIR,94.9413319098685,94.9941093874829,95.0366785523929,95.0676784538999,95.0857481413049,95.0974024521293,95.1604310610968,95.2171514724412,95.2740790945924,95.3312197036061
Urban population (% of total population),SP.URB.TOTL.IN.ZS,West Bank and Gaza,PSE,85.2182174537886,85.3377390706351,85.3782255354,85.5351131070872,85.8136174183656,86.0741183743925,86.334956387337,86.5961423216016,86.8576870415886,87.1196014117004
Urban population (% of total population),SP.URB.TOTL.IN.ZS,World,WLD,54.4246815745034,54.8936424211134,55.3184226450948,55.7510358807325,56.1393998135593,56.442553264507,56.8075140054202,57.0703302851395,57.3099507018106,57.5634797111357
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Yemen, Rep.",YEM,32.3883178702702,32.9512008005236,33.5586912522175,34.2106045810864,34.9067561732024,35.7025604580302,36.0704951256305,36.3226310308295,36.5707979836506,36.8077517596594
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Zambia,ZMB,41.9555104679652,42.3442476889162,42.7295979877011,43.1114735233156,43.4897864547552,43.8644489410157,44.2353731410926,44.5988511178469,45.0285853521585,45.4703838491279
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Zimbabwe,ZWE,33.5612641766874,34.0799460726314,34.7014953017273,35.4085538807905,36.1837638266364,37.0097671560802,37.8692058859373,38.7055207169041,39.2919370795795,39.8933716820696
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Pakistan,PAK,13.3,11.5,11.7,10.9,12.9,13.4,16.4,16.7,16.5,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,India,IND,12.1,11.6,10.6,10.5,11.8,13.4,14.3,13.5,12,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Indonesia,IDN,7.1,6.6,6,6,6.4,6.6,6.6,6.6,6.3,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,"Iran, Islamic Rep.",IRN,7.4,7.7,8,8,7.7,6.9,6.8,6.7,6.8,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Kazakhstan,KAZ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Kuwait,KWT,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,"Middle East, North Africa, Afghanistan & Pakistan",MEA,9.55010818101172,9.13632278726971,9.4091475850994,9.33835426438719,10.3495989320684,10.8532737378246,12.2635767258698,12.5931599099575,12.6525281090068,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Afghanistan,AFG,19.9,20.4,21.3,22.6,25.1,27.5,28.8,28.9,28.1,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Africa Eastern and Southern,AFE,22.4137570934751,23.0294393963669,23.294658366462,23.4907463631339,24.1452738383161,24.9934817559762,25.0521825778987,26.1608677463918,26.0837782468882,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Africa Western and Central,AFW,12.148140967411,12.0354556875194,12.250094166785,12.4297258173265,13.3282692322337,13.9111231926231,14.8348476661678,15.5202406590766,16.2438900635491,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Albania,ALB,4.5,4.4,4.3,4.3,4.3,5.4,5.8,6.2,5.4,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Algeria,DZA,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Angola,AGO,14.2,15.2,15.4,15.9,18.2,20.8,22.6,23.1,22.5,..
